date,store_id,store_name,sku_id,sku_name,category,units_sold,price,margin_pct
2017-12-11,STR-301,Greenfield Market,SKU-036,Green Tea 20ct,Beverage,49,3.99,0.4
2017-12-12,STR-301,Greenfield Market,SKU-036,Green Tea 20ct,Beverage,49,3.99,0.4
2017-12-13,STR-301,Greenfield Market,SKU-036,Green Tea 20ct,Beverage,50,3.99,0.4
2017-12-14,STR-301,Greenfield Market,SKU-036,Green Tea 20ct,Beverage,55,3.99,0.4
2017-12-15,STR-301,Greenfield Market,SKU-036,Green Tea 20ct,Beverage,72,3.99,0.4
2017-12-16,STR-301,Greenfield Market,SKU-036,Green Tea 20ct,Beverage,69,3.99,0.4
2017-12-17,STR-301,Greenfield Market,SKU-036,Green Tea 20ct,Beverage,60,3.99,0.4
2017-12-18,STR-301,Greenfield Market,SKU-036,Green Tea 20ct,Beverage,43,3.99,0.4
2017-12-19,STR-301,Greenfield Market,SKU-036,Green Tea 20ct,Beverage,49,3.99,0.4
2017-12-20,STR-301,Greenfield Market,SKU-036,Green Tea 20ct,Beverage,68,3.99,0.4
2017-12-21,STR-301,Greenfield Market,SKU-036,Green Tea 20ct,Beverage,62,3.99,0.4
2017-12-22,STR-301,Greenfield Market,SKU-036,Green Tea 20ct,Beverage,70,3.99,0.4
2017-12-23,STR-301,Greenfield Market,SKU-036,Green Tea 20ct,Beverage,83,3.99,0.4
2017-12-24,STR-301,Greenfield Market,SKU-036,Green Tea 20ct,Beverage,60,3.99,0.4
2017-12-25,STR-301,Greenfield Market,SKU-036,Green Tea 20ct,Beverage,49,3.99,0.4
2017-12-26,STR-301,Greenfield Market,SKU-036,Green Tea 20ct,Beverage,38,3.99,0.4
2017-12-27,STR-301,Greenfield Market,SKU-036,Green Tea 20ct,Beverage,62,3.99,0.4
2017-12-28,STR-301,Greenfield Market,SKU-036,Green Tea 20ct,Beverage,58,3.99,0.4
2017-12-29,STR-301,Greenfield Market,SKU-036,Green Tea 20ct,Beverage,69,3.99,0.4
2017-12-30,STR-301,Greenfield Market,SKU-036,Green Tea 20ct,Beverage,68,3.99,0.4
2017-12-31,STR-301,Greenfield Market,SKU-036,Green Tea 20ct,Beverage,71,3.99,0.4
2017-10-03,STR-302,Harbor Point Grocery,SKU-036,Green Tea 20ct,Beverage,107,3.99,0.4
2017-10-04,STR-302,Harbor Point Grocery,SKU-036,Green Tea 20ct,Beverage,84,3.99,0.4
2017-10-05,STR-302,Harbor Point Grocery,SKU-036,Green Tea 20ct,Beverage,109,3.99,0.4
2017-10-06,STR-302,Harbor Point Grocery,SKU-036,Green Tea 20ct,Beverage,132,3.99,0.4
2017-10-07,STR-302,Harbor Point Grocery,SKU-036,Green Tea 20ct,Beverage,108,3.99,0.4
2017-10-08,STR-302,Harbor Point Grocery,SKU-036,Green Tea 20ct,Beverage,118,3.99,0.4
2017-10-09,STR-302,Harbor Point Grocery,SKU-036,Green Tea 20ct,Beverage,98,3.99,0.4
2017-10-10,STR-302,Harbor Point Grocery,SKU-036,Green Tea 20ct,Beverage,109,3.99,0.4
2017-10-11,STR-302,Harbor Point Grocery,SKU-036,Green Tea 20ct,Beverage,112,3.99,0.4
2017-10-12,STR-302,Harbor Point Grocery,SKU-036,Green Tea 20ct,Beverage,100,3.99,0.4
2017-10-13,STR-302,Harbor Point Grocery,SKU-036,Green Tea 20ct,Beverage,150,3.99,0.4
2017-10-14,STR-302,Harbor Point Grocery,SKU-036,Green Tea 20ct,Beverage,132,3.99,0.4
2017-10-15,STR-302,Harbor Point Grocery,SKU-036,Green Tea 20ct,Beverage,134,3.99,0.4
2017-10-16,STR-302,Harbor Point Grocery,SKU-036,Green Tea 20ct,Beverage,83,3.99,0.4
2017-10-17,STR-302,Harbor Point Grocery,SKU-036,Green Tea 20ct,Beverage,83,3.99,0.4
2017-10-18,STR-302,Harbor Point Grocery,SKU-036,Green Tea 20ct,Beverage,91,3.99,0.4
2017-10-19,STR-302,Harbor Point Grocery,SKU-036,Green Tea 20ct,Beverage,112,3.99,0.4
2017-10-20,STR-302,Harbor Point Grocery,SKU-036,Green Tea 20ct,Beverage,114,3.99,0.4
2017-10-21,STR-302,Harbor Point Grocery,SKU-036,Green Tea 20ct,Beverage,141,3.99,0.4
2017-10-22,STR-302,Harbor Point Grocery,SKU-036,Green Tea 20ct,Beverage,124,3.99,0.4
2017-10-23,STR-302,Harbor Point Grocery,SKU-036,Green Tea 20ct,Beverage,90,3.99,0.4
2017-10-24,STR-302,Harbor Point Grocery,SKU-036,Green Tea 20ct,Beverage,90,3.99,0.4
2017-10-25,STR-302,Harbor Point Grocery,SKU-036,Green Tea 20ct,Beverage,114,3.99,0.4
2017-10-26,STR-302,Harbor Point Grocery,SKU-036,Green Tea 20ct,Beverage,123,3.99,0.4
2017-10-27,STR-302,Harbor Point Grocery,SKU-036,Green Tea 20ct,Beverage,118,3.99,0.4
2017-10-28,STR-302,Harbor Point Grocery,SKU-036,Green Tea 20ct,Beverage,126,3.99,0.4
2017-10-29,STR-302,Harbor Point Grocery,SKU-036,Green Tea 20ct,Beverage,145,3.99,0.4
2017-10-30,STR-302,Harbor Point Grocery,SKU-036,Green Tea 20ct,Beverage,91,3.99,0.4
2017-10-31,STR-302,Harbor Point Grocery,SKU-036,Green Tea 20ct,Beverage,95,3.99,0.4
2017-11-01,STR-302,Harbor Point Grocery,SKU-036,Green Tea 20ct,Beverage,95,3.99,0.4
2017-11-02,STR-302,Harbor Point Grocery,SKU-036,Green Tea 20ct,Beverage,99,3.99,0.4
2017-11-03,STR-302,Harbor Point Grocery,SKU-036,Green Tea 20ct,Beverage,133,3.99,0.4
2017-11-04,STR-302,Harbor Point Grocery,SKU-036,Green Tea 20ct,Beverage,133,3.99,0.4
2017-11-05,STR-302,Harbor Point Grocery,SKU-036,Green Tea 20ct,Beverage,163,3.99,0.4
2017-11-06,STR-302,Harbor Point Grocery,SKU-036,Green Tea 20ct,Beverage,87,3.99,0.4
2017-11-07,STR-302,Harbor Point Grocery,SKU-036,Green Tea 20ct,Beverage,102,3.99,0.4
2017-11-08,STR-302,Harbor Point Grocery,SKU-036,Green Tea 20ct,Beverage,109,3.99,0.4
2017-11-09,STR-302,Harbor Point Grocery,SKU-036,Green Tea 20ct,Beverage,115,3.99,0.4
2017-11-10,STR-302,Harbor Point Grocery,SKU-036,Green Tea 20ct,Beverage,127,3.99,0.4
2017-11-11,STR-302,Harbor Point Grocery,SKU-036,Green Tea 20ct,Beverage,119,3.99,0.4
2017-11-12,STR-302,Harbor Point Grocery,SKU-036,Green Tea 20ct,Beverage,139,3.99,0.4
2017-11-13,STR-302,Harbor Point Grocery,SKU-036,Green Tea 20ct,Beverage,74,3.99,0.4
2017-11-14,STR-302,Harbor Point Grocery,SKU-036,Green Tea 20ct,Beverage,123,3.99,0.4
2017-11-15,STR-302,Harbor Point Grocery,SKU-036,Green Tea 20ct,Beverage,104,3.99,0.4
2017-11-16,STR-302,Harbor Point Grocery,SKU-036,Green Tea 20ct,Beverage,111,3.99,0.4
2017-11-17,STR-302,Harbor Point Grocery,SKU-036,Green Tea 20ct,Beverage,119,3.99,0.4
2017-11-18,STR-302,Harbor Point Grocery,SKU-036,Green Tea 20ct,Beverage,111,3.99,0.4
2017-11-19,STR-302,Harbor Point Grocery,SKU-036,Green Tea 20ct,Beverage,157,3.99,0.4
2017-11-20,STR-302,Harbor Point Grocery,SKU-036,Green Tea 20ct,Beverage,95,3.99,0.4
2017-11-21,STR-302,Harbor Point Grocery,SKU-036,Green Tea 20ct,Beverage,128,3.99,0.4
2017-11-22,STR-302,Harbor Point Grocery,SKU-036,Green Tea 20ct,Beverage,112,3.99,0.4
2017-11-23,STR-302,Harbor Point Grocery,SKU-036,Green Tea 20ct,Beverage,138,3.99,0.4
2017-11-24,STR-302,Harbor Point Grocery,SKU-036,Green Tea 20ct,Beverage,134,3.99,0.4
2017-11-25,STR-302,Harbor Point Grocery,SKU-036,Green Tea 20ct,Beverage,130,3.99,0.4
2017-11-26,STR-302,Harbor Point Grocery,SKU-036,Green Tea 20ct,Beverage,134,3.99,0.4
2017-11-27,STR-302,Harbor Point Grocery,SKU-036,Green Tea 20ct,Beverage,109,3.99,0.4
2017-11-28,STR-302,Harbor Point Grocery,SKU-036,Green Tea 20ct,Beverage,116,3.99,0.4
2017-11-29,STR-302,Harbor Point Grocery,SKU-036,Green Tea 20ct,Beverage,108,3.99,0.4
2017-11-30,STR-302,Harbor Point Grocery,SKU-036,Green Tea 20ct,Beverage,101,3.99,0.4
2017-12-01,STR-302,Harbor Point Grocery,SKU-036,Green Tea 20ct,Beverage,87,3.99,0.4
2017-12-02,STR-302,Harbor Point Grocery,SKU-036,Green Tea 20ct,Beverage,103,3.99,0.4
2017-12-03,STR-302,Harbor Point Grocery,SKU-036,Green Tea 20ct,Beverage,84,3.99,0.4
2017-12-04,STR-302,Harbor Point Grocery,SKU-036,Green Tea 20ct,Beverage,69,3.99,0.4
2017-12-05,STR-302,Harbor Point Grocery,SKU-036,Green Tea 20ct,Beverage,77,3.99,0.4
2017-12-06,STR-302,Harbor Point Grocery,SKU-036,Green Tea 20ct,Beverage,71,3.99,0.4
2017-12-07,STR-302,Harbor Point Grocery,SKU-036,Green Tea 20ct,Beverage,71,3.99,0.4
2017-12-08,STR-302,Harbor Point Grocery,SKU-036,Green Tea 20ct,Beverage,79,3.99,0.4
2017-12-09,STR-302,Harbor Point Grocery,SKU-036,Green Tea 20ct,Beverage,87,3.99,0.4
2017-12-10,STR-302,Harbor Point Grocery,SKU-036,Green Tea 20ct,Beverage,93,3.99,0.4
2017-12-11,STR-302,Harbor Point Grocery,SKU-036,Green Tea 20ct,Beverage,68,3.99,0.4
2017-12-12,STR-302,Harbor Point Grocery,SKU-036,Green Tea 20ct,Beverage,65,3.99,0.4
2017-12-13,STR-302,Harbor Point Grocery,SKU-036,Green Tea 20ct,Beverage,74,3.99,0.4
2017-12-14,STR-302,Harbor Point Grocery,SKU-036,Green Tea 20ct,Beverage,76,3.99,0.4
2017-12-15,STR-302,Harbor Point Grocery,SKU-036,Green Tea 20ct,Beverage,79,3.99,0.4
2017-12-16,STR-302,Harbor Point Grocery,SKU-036,Green Tea 20ct,Beverage,101,3.99,0.4
2017-12-17,STR-302,Harbor Point Grocery,SKU-036,Green Tea 20ct,Beverage,80,3.99,0.4
2017-12-18,STR-302,Harbor Point Grocery,SKU-036,Green Tea 20ct,Beverage,76,3.99,0.4
2017-12-19,STR-302,Harbor Point Grocery,SKU-036,Green Tea 20ct,Beverage,108,3.99,0.4
2017-12-20,STR-302,Harbor Point Grocery,SKU-036,Green Tea 20ct,Beverage,82,3.99,0.4
2017-12-21,STR-302,Harbor Point Grocery,SKU-036,Green Tea 20ct,Beverage,93,3.99,0.4
2017-12-22,STR-302,Harbor Point Grocery,SKU-036,Green Tea 20ct,Beverage,98,3.99,0.4
2017-12-23,STR-302,Harbor Point Grocery,SKU-036,Green Tea 20ct,Beverage,88,3.99,0.4
2017-12-24,STR-302,Harbor Point Grocery,SKU-036,Green Tea 20ct,Beverage,106,3.99,0.4
2017-12-25,STR-302,Harbor Point Grocery,SKU-036,Green Tea 20ct,Beverage,67,3.99,0.4
2017-12-26,STR-302,Harbor Point Grocery,SKU-036,Green Tea 20ct,Beverage,81,3.99,0.4
2017-12-27,STR-302,Harbor Point Grocery,SKU-036,Green Tea 20ct,Beverage,83,3.99,0.4
2017-12-28,STR-302,Harbor Point Grocery,SKU-036,Green Tea 20ct,Beverage,91,3.99,0.4
2017-12-29,STR-302,Harbor Point Grocery,SKU-036,Green Tea 20ct,Beverage,93,3.99,0.4
2017-12-30,STR-302,Harbor Point Grocery,SKU-036,Green Tea 20ct,Beverage,97,3.99,0.4
2017-12-31,STR-302,Harbor Point Grocery,SKU-036,Green Tea 20ct,Beverage,105,3.99,0.4
2017-10-03,STR-303,Maple Ridge Foods,SKU-036,Green Tea 20ct,Beverage,82,3.99,0.4
2017-10-04,STR-303,Maple Ridge Foods,SKU-036,Green Tea 20ct,Beverage,94,3.99,0.4
2017-10-05,STR-303,Maple Ridge Foods,SKU-036,Green Tea 20ct,Beverage,99,3.99,0.4
2017-10-06,STR-303,Maple Ridge Foods,SKU-036,Green Tea 20ct,Beverage,88,3.99,0.4
2017-10-07,STR-303,Maple Ridge Foods,SKU-036,Green Tea 20ct,Beverage,125,3.99,0.4
2017-10-08,STR-303,Maple Ridge Foods,SKU-036,Green Tea 20ct,Beverage,101,3.99,0.4
2017-10-09,STR-303,Maple Ridge Foods,SKU-036,Green Tea 20ct,Beverage,73,3.99,0.4
2017-10-10,STR-303,Maple Ridge Foods,SKU-036,Green Tea 20ct,Beverage,80,3.99,0.4
2017-10-11,STR-303,Maple Ridge Foods,SKU-036,Green Tea 20ct,Beverage,87,3.99,0.4
2017-10-12,STR-303,Maple Ridge Foods,SKU-036,Green Tea 20ct,Beverage,93,3.99,0.4
2017-10-13,STR-303,Maple Ridge Foods,SKU-036,Green Tea 20ct,Beverage,109,3.99,0.4
2017-10-14,STR-303,Maple Ridge Foods,SKU-036,Green Tea 20ct,Beverage,123,3.99,0.4
2017-10-15,STR-303,Maple Ridge Foods,SKU-036,Green Tea 20ct,Beverage,119,3.99,0.4
2017-10-16,STR-303,Maple Ridge Foods,SKU-036,Green Tea 20ct,Beverage,95,3.99,0.4
2017-10-17,STR-303,Maple Ridge Foods,SKU-036,Green Tea 20ct,Beverage,96,3.99,0.4
2017-10-18,STR-303,Maple Ridge Foods,SKU-036,Green Tea 20ct,Beverage,71,3.99,0.4
2017-10-19,STR-303,Maple Ridge Foods,SKU-036,Green Tea 20ct,Beverage,118,3.99,0.4
2017-10-20,STR-303,Maple Ridge Foods,SKU-036,Green Tea 20ct,Beverage,104,3.99,0.4
2017-10-21,STR-303,Maple Ridge Foods,SKU-036,Green Tea 20ct,Beverage,105,3.99,0.4
2017-10-22,STR-303,Maple Ridge Foods,SKU-036,Green Tea 20ct,Beverage,105,3.99,0.4
2017-10-23,STR-303,Maple Ridge Foods,SKU-036,Green Tea 20ct,Beverage,70,3.99,0.4
2017-10-24,STR-303,Maple Ridge Foods,SKU-036,Green Tea 20ct,Beverage,96,3.99,0.4
2017-10-25,STR-303,Maple Ridge Foods,SKU-036,Green Tea 20ct,Beverage,93,3.99,0.4
2017-10-26,STR-303,Maple Ridge Foods,SKU-036,Green Tea 20ct,Beverage,99,3.99,0.4
2017-10-27,STR-303,Maple Ridge Foods,SKU-036,Green Tea 20ct,Beverage,89,3.99,0.4
2017-10-28,STR-303,Maple Ridge Foods,SKU-036,Green Tea 20ct,Beverage,107,3.99,0.4
2017-10-29,STR-303,Maple Ridge Foods,SKU-036,Green Tea 20ct,Beverage,120,3.99,0.4
2017-10-30,STR-303,Maple Ridge Foods,SKU-036,Green Tea 20ct,Beverage,68,3.99,0.4
2017-10-31,STR-303,Maple Ridge Foods,SKU-036,Green Tea 20ct,Beverage,66,3.99,0.4
2017-11-01,STR-303,Maple Ridge Foods,SKU-036,Green Tea 20ct,Beverage,114,3.99,0.4
2017-11-02,STR-303,Maple Ridge Foods,SKU-036,Green Tea 20ct,Beverage,94,3.99,0.4
2017-11-03,STR-303,Maple Ridge Foods,SKU-036,Green Tea 20ct,Beverage,95,3.99,0.4
2017-11-04,STR-303,Maple Ridge Foods,SKU-036,Green Tea 20ct,Beverage,131,3.99,0.4
2017-11-05,STR-303,Maple Ridge Foods,SKU-036,Green Tea 20ct,Beverage,141,3.99,0.4
2017-11-06,STR-303,Maple Ridge Foods,SKU-036,Green Tea 20ct,Beverage,86,3.99,0.4
2017-11-07,STR-303,Maple Ridge Foods,SKU-036,Green Tea 20ct,Beverage,103,3.99,0.4
2017-11-08,STR-303,Maple Ridge Foods,SKU-036,Green Tea 20ct,Beverage,92,3.99,0.4
2017-11-09,STR-303,Maple Ridge Foods,SKU-036,Green Tea 20ct,Beverage,95,3.99,0.4
2017-11-10,STR-303,Maple Ridge Foods,SKU-036,Green Tea 20ct,Beverage,112,3.99,0.4
2017-11-11,STR-303,Maple Ridge Foods,SKU-036,Green Tea 20ct,Beverage,112,3.99,0.4
2017-11-12,STR-303,Maple Ridge Foods,SKU-036,Green Tea 20ct,Beverage,129,3.99,0.4
2017-11-13,STR-303,Maple Ridge Foods,SKU-036,Green Tea 20ct,Beverage,89,3.99,0.4
2017-11-14,STR-303,Maple Ridge Foods,SKU-036,Green Tea 20ct,Beverage,98,3.99,0.4
2017-11-15,STR-303,Maple Ridge Foods,SKU-036,Green Tea 20ct,Beverage,85,3.99,0.4
2017-11-16,STR-303,Maple Ridge Foods,SKU-036,Green Tea 20ct,Beverage,116,3.99,0.4
2017-11-17,STR-303,Maple Ridge Foods,SKU-036,Green Tea 20ct,Beverage,107,3.99,0.4
2017-11-18,STR-303,Maple Ridge Foods,SKU-036,Green Tea 20ct,Beverage,125,3.99,0.4
2017-11-19,STR-303,Maple Ridge Foods,SKU-036,Green Tea 20ct,Beverage,117,3.99,0.4
2017-11-20,STR-303,Maple Ridge Foods,SKU-036,Green Tea 20ct,Beverage,79,3.99,0.4
2017-11-21,STR-303,Maple Ridge Foods,SKU-036,Green Tea 20ct,Beverage,96,3.99,0.4
2017-11-22,STR-303,Maple Ridge Foods,SKU-036,Green Tea 20ct,Beverage,91,3.99,0.4
2017-11-23,STR-303,Maple Ridge Foods,SKU-036,Green Tea 20ct,Beverage,114,3.99,0.4
2017-11-24,STR-303,Maple Ridge Foods,SKU-036,Green Tea 20ct,Beverage,103,3.99,0.4
2017-11-25,STR-303,Maple Ridge Foods,SKU-036,Green Tea 20ct,Beverage,111,3.99,0.4
2017-11-26,STR-303,Maple Ridge Foods,SKU-036,Green Tea 20ct,Beverage,110,3.99,0.4
2017-11-27,STR-303,Maple Ridge Foods,SKU-036,Green Tea 20ct,Beverage,74,3.99,0.4
2017-11-28,STR-303,Maple Ridge Foods,SKU-036,Green Tea 20ct,Beverage,107,3.99,0.4
2017-11-29,STR-303,Maple Ridge Foods,SKU-036,Green Tea 20ct,Beverage,80,3.99,0.4
2017-11-30,STR-303,Maple Ridge Foods,SKU-036,Green Tea 20ct,Beverage,97,3.99,0.4
2017-12-01,STR-303,Maple Ridge Foods,SKU-036,Green Tea 20ct,Beverage,77,3.99,0.4
2017-12-02,STR-303,Maple Ridge Foods,SKU-036,Green Tea 20ct,Beverage,81,3.99,0.4
2017-12-03,STR-303,Maple Ridge Foods,SKU-036,Green Tea 20ct,Beverage,99,3.99,0.4
2017-12-04,STR-303,Maple Ridge Foods,SKU-036,Green Tea 20ct,Beverage,68,3.99,0.4
2017-12-05,STR-303,Maple Ridge Foods,SKU-036,Green Tea 20ct,Beverage,61,3.99,0.4
2017-12-06,STR-303,Maple Ridge Foods,SKU-036,Green Tea 20ct,Beverage,65,3.99,0.4
2017-12-07,STR-303,Maple Ridge Foods,SKU-036,Green Tea 20ct,Beverage,65,3.99,0.4
2017-12-08,STR-303,Maple Ridge Foods,SKU-036,Green Tea 20ct,Beverage,78,3.99,0.4
2017-12-09,STR-303,Maple Ridge Foods,SKU-036,Green Tea 20ct,Beverage,82,3.99,0.4
2017-12-10,STR-303,Maple Ridge Foods,SKU-036,Green Tea 20ct,Beverage,94,3.99,0.4
2017-12-11,STR-303,Maple Ridge Foods,SKU-036,Green Tea 20ct,Beverage,59,3.99,0.4
2017-12-12,STR-303,Maple Ridge Foods,SKU-036,Green Tea 20ct,Beverage,52,3.99,0.4
2017-12-13,STR-303,Maple Ridge Foods,SKU-036,Green Tea 20ct,Beverage,50,3.99,0.4
2017-12-14,STR-303,Maple Ridge Foods,SKU-036,Green Tea 20ct,Beverage,83,3.99,0.4
2017-12-15,STR-303,Maple Ridge Foods,SKU-036,Green Tea 20ct,Beverage,80,3.99,0.4
2017-12-16,STR-303,Maple Ridge Foods,SKU-036,Green Tea 20ct,Beverage,84,3.99,0.4
2017-12-17,STR-303,Maple Ridge Foods,SKU-036,Green Tea 20ct,Beverage,92,3.99,0.4
2017-12-18,STR-303,Maple Ridge Foods,SKU-036,Green Tea 20ct,Beverage,57,3.99,0.4
2017-12-19,STR-303,Maple Ridge Foods,SKU-036,Green Tea 20ct,Beverage,59,3.99,0.4
2017-12-20,STR-303,Maple Ridge Foods,SKU-036,Green Tea 20ct,Beverage,83,3.99,0.4
2017-12-21,STR-303,Maple Ridge Foods,SKU-036,Green Tea 20ct,Beverage,82,3.99,0.4
2017-12-22,STR-303,Maple Ridge Foods,SKU-036,Green Tea 20ct,Beverage,80,3.99,0.4
2017-12-23,STR-303,Maple Ridge Foods,SKU-036,Green Tea 20ct,Beverage,83,3.99,0.4
2017-12-24,STR-303,Maple Ridge Foods,SKU-036,Green Tea 20ct,Beverage,84,3.99,0.4
2017-12-25,STR-303,Maple Ridge Foods,SKU-036,Green Tea 20ct,Beverage,55,3.99,0.4
2017-12-26,STR-303,Maple Ridge Foods,SKU-036,Green Tea 20ct,Beverage,67,3.99,0.4
2017-12-27,STR-303,Maple Ridge Foods,SKU-036,Green Tea 20ct,Beverage,74,3.99,0.4
2017-12-28,STR-303,Maple Ridge Foods,SKU-036,Green Tea 20ct,Beverage,64,3.99,0.4
2017-12-29,STR-303,Maple Ridge Foods,SKU-036,Green Tea 20ct,Beverage,85,3.99,0.4
2017-12-30,STR-303,Maple Ridge Foods,SKU-036,Green Tea 20ct,Beverage,80,3.99,0.4
2017-12-31,STR-303,Maple Ridge Foods,SKU-036,Green Tea 20ct,Beverage,96,3.99,0.4
2017-10-03,STR-304,Sunrise Fresh Mart,SKU-036,Green Tea 20ct,Beverage,72,3.99,0.4
2017-10-04,STR-304,Sunrise Fresh Mart,SKU-036,Green Tea 20ct,Beverage,76,3.99,0.4
2017-10-05,STR-304,Sunrise Fresh Mart,SKU-036,Green Tea 20ct,Beverage,92,3.99,0.4
2017-10-06,STR-304,Sunrise Fresh Mart,SKU-036,Green Tea 20ct,Beverage,108,3.99,0.4
2017-10-07,STR-304,Sunrise Fresh Mart,SKU-036,Green Tea 20ct,Beverage,105,3.99,0.4
2017-10-08,STR-304,Sunrise Fresh Mart,SKU-036,Green Tea 20ct,Beverage,116,3.99,0.4
2017-10-09,STR-304,Sunrise Fresh Mart,SKU-036,Green Tea 20ct,Beverage,72,3.99,0.4
2017-10-10,STR-304,Sunrise Fresh Mart,SKU-036,Green Tea 20ct,Beverage,73,3.99,0.4
2017-10-11,STR-304,Sunrise Fresh Mart,SKU-036,Green Tea 20ct,Beverage,79,3.99,0.4
2017-10-12,STR-304,Sunrise Fresh Mart,SKU-036,Green Tea 20ct,Beverage,95,3.99,0.4
2017-10-13,STR-304,Sunrise Fresh Mart,SKU-036,Green Tea 20ct,Beverage,104,3.99,0.4
2017-10-14,STR-304,Sunrise Fresh Mart,SKU-036,Green Tea 20ct,Beverage,111,3.99,0.4
2017-10-15,STR-304,Sunrise Fresh Mart,SKU-036,Green Tea 20ct,Beverage,107,3.99,0.4
2017-10-16,STR-304,Sunrise Fresh Mart,SKU-036,Green Tea 20ct,Beverage,60,3.99,0.4
2017-10-17,STR-304,Sunrise Fresh Mart,SKU-036,Green Tea 20ct,Beverage,88,3.99,0.4
2017-10-18,STR-304,Sunrise Fresh Mart,SKU-036,Green Tea 20ct,Beverage,80,3.99,0.4
2017-10-19,STR-304,Sunrise Fresh Mart,SKU-036,Green Tea 20ct,Beverage,83,3.99,0.4
2017-10-20,STR-304,Sunrise Fresh Mart,SKU-036,Green Tea 20ct,Beverage,92,3.99,0.4
2017-10-21,STR-304,Sunrise Fresh Mart,SKU-036,Green Tea 20ct,Beverage,121,3.99,0.4
2017-10-22,STR-304,Sunrise Fresh Mart,SKU-036,Green Tea 20ct,Beverage,110,3.99,0.4
2017-10-23,STR-304,Sunrise Fresh Mart,SKU-036,Green Tea 20ct,Beverage,63,3.99,0.4
2017-10-24,STR-304,Sunrise Fresh Mart,SKU-036,Green Tea 20ct,Beverage,76,3.99,0.4
2017-10-25,STR-304,Sunrise Fresh Mart,SKU-036,Green Tea 20ct,Beverage,81,3.99,0.4
2017-10-26,STR-304,Sunrise Fresh Mart,SKU-036,Green Tea 20ct,Beverage,80,3.99,0.4
2017-10-27,STR-304,Sunrise Fresh Mart,SKU-036,Green Tea 20ct,Beverage,92,3.99,0.4
2017-10-28,STR-304,Sunrise Fresh Mart,SKU-036,Green Tea 20ct,Beverage,81,3.99,0.4
2017-10-29,STR-304,Sunrise Fresh Mart,SKU-036,Green Tea 20ct,Beverage,110,3.99,0.4
2017-10-30,STR-304,Sunrise Fresh Mart,SKU-036,Green Tea 20ct,Beverage,79,3.99,0.4
2017-10-31,STR-304,Sunrise Fresh Mart,SKU-036,Green Tea 20ct,Beverage,89,3.99,0.4
2017-11-01,STR-304,Sunrise Fresh Mart,SKU-036,Green Tea 20ct,Beverage,92,3.99,0.4
2017-11-02,STR-304,Sunrise Fresh Mart,SKU-036,Green Tea 20ct,Beverage,94,3.99,0.4
2017-11-03,STR-304,Sunrise Fresh Mart,SKU-036,Green Tea 20ct,Beverage,110,3.99,0.4
2017-11-04,STR-304,Sunrise Fresh Mart,SKU-036,Green Tea 20ct,Beverage,121,3.99,0.4
2017-11-05,STR-304,Sunrise Fresh Mart,SKU-036,Green Tea 20ct,Beverage,120,3.99,0.4
2017-11-06,STR-304,Sunrise Fresh Mart,SKU-036,Green Tea 20ct,Beverage,69,3.99,0.4
2017-11-07,STR-304,Sunrise Fresh Mart,SKU-036,Green Tea 20ct,Beverage,77,3.99,0.4
2017-11-08,STR-304,Sunrise Fresh Mart,SKU-036,Green Tea 20ct,Beverage,80,3.99,0.4
2017-11-09,STR-304,Sunrise Fresh Mart,SKU-036,Green Tea 20ct,Beverage,104,3.99,0.4
2017-11-10,STR-304,Sunrise Fresh Mart,SKU-036,Green Tea 20ct,Beverage,99,3.99,0.4
2017-11-11,STR-304,Sunrise Fresh Mart,SKU-036,Green Tea 20ct,Beverage,115,3.99,0.4
2017-11-12,STR-304,Sunrise Fresh Mart,SKU-036,Green Tea 20ct,Beverage,115,3.99,0.4
2017-11-13,STR-304,Sunrise Fresh Mart,SKU-036,Green Tea 20ct,Beverage,76,3.99,0.4
2017-11-14,STR-304,Sunrise Fresh Mart,SKU-036,Green Tea 20ct,Beverage,89,3.99,0.4
2017-11-15,STR-304,Sunrise Fresh Mart,SKU-036,Green Tea 20ct,Beverage,92,3.99,0.4
2017-11-16,STR-304,Sunrise Fresh Mart,SKU-036,Green Tea 20ct,Beverage,93,3.99,0.4
2017-11-17,STR-304,Sunrise Fresh Mart,SKU-036,Green Tea 20ct,Beverage,91,3.99,0.4
2017-11-18,STR-304,Sunrise Fresh Mart,SKU-036,Green Tea 20ct,Beverage,109,3.99,0.4
2017-11-19,STR-304,Sunrise Fresh Mart,SKU-036,Green Tea 20ct,Beverage,111,3.99,0.4
2017-11-20,STR-304,Sunrise Fresh Mart,SKU-036,Green Tea 20ct,Beverage,79,3.99,0.4
2017-11-21,STR-304,Sunrise Fresh Mart,SKU-036,Green Tea 20ct,Beverage,76,3.99,0.4
2017-11-22,STR-304,Sunrise Fresh Mart,SKU-036,Green Tea 20ct,Beverage,76,3.99,0.4
2017-11-23,STR-304,Sunrise Fresh Mart,SKU-036,Green Tea 20ct,Beverage,75,3.99,0.4
2017-11-24,STR-304,Sunrise Fresh Mart,SKU-036,Green Tea 20ct,Beverage,104,3.99,0.4
2017-11-25,STR-304,Sunrise Fresh Mart,SKU-036,Green Tea 20ct,Beverage,118,3.99,0.4
2017-11-26,STR-304,Sunrise Fresh Mart,SKU-036,Green Tea 20ct,Beverage,120,3.99,0.4
2017-11-27,STR-304,Sunrise Fresh Mart,SKU-036,Green Tea 20ct,Beverage,65,3.99,0.4
